filename,Bird-drop,Clean,Dusty,Electrical-damage,Physical-damage,Snow
Bird_drop_5_jpg.rf.a0cabd6bf6c1485e314b774ac41826fe.jpg,1,0,0,0,0,0
Imgdirty_251_1_jpg.rf.f0f18fa4440ed82ca41eae6039735bfa.jpg,0,0,1,0,0,0
Imgdirty_803_1_jpg.rf.c89d9e1b0f3202861affb7a931b945a9.jpg,0,0,1,0,0,0
Bird_drop_72_jpg.rf.43f4dccb03accc33a0a4688010c8160e.jpg,1,0,0,0,0,0
IMG_20241003_085955_562_jpg.rf.9df05a35da8e65aa2d1e6ae011aabc55.jpg,0,1,0,0,0,0
Physical_Damge_408_jpg.rf.3e2c1e9aaee4b606136adb13cd6a2093.jpg,0,0,0,0,0,1
Imgclean_1046_0_jpg.rf.2f52818639961944737586a607d34b0e.jpg,0,1,0,0,0,0
Physical_Damge_399_jpg.rf.bed85520dd09824fb6c5a99465d27517.jpg,0,0,1,0,1,0
Physical_Damge_375_jpg.rf.37e930365f2bb240b7977b19e46267ee.jpg,0,0,0,0,1,0
Dusty_176_jpg.rf.c5b30dcc2cb241ecc74f19e9d2e71bec.jpg,0,0,1,0,0,0
IMG_20241003_085830_326_jpg.rf.773724944fe5167f68fae142e3f7ddce.jpg,0,1,0,0,0,0
solar_Fri_Jun_16_14__6__43_2017_L_0-577434724073_I_0-562168627451_jpg.rf.1a7f5f8bc20d1c17f33e370350694697.jpg,0,0,1,0,0,0
Physical_Damge_446_jpg.rf.b1be6228af452e246deae49d16e570f9.jpg,0,0,0,0,1,0
Electrical-43-_jpg.rf.a27f9344b12f6c23d17e4e186242cad9.jpg,0,0,0,1,0,0
Physical_Damge_406_jpg.rf.d8816075087ab855a4f64931c149ef3c.jpg,0,0,0,0,1,0
Imgdirty_660_1_jpg.rf.c306dcb2590fb6efe0f29e0f617a1f06.jpg,0,0,1,0,0,0
Imgdirty_672_1_jpg.rf.a3bfafedffcddef61a934ac9ee9e1dbe.jpg,0,0,1,0,0,0
Physical_Damge_398_jpg.rf.a9e7c3b567433290556cc5c2220d2a75.jpg,0,0,0,0,1,0
solar_Wed_Jun_21_7__34__30_2017_L_0-360282574568_I_0-129898039216_jpg.rf.6e57a0890fc60a0d4bb40ec8daec4aac.jpg,0,0,1,0,0,0
Imgdirty_615_1_jpg.rf.bb8d0743c06bd87d01a3784c30b136bc.jpg,1,0,0,0,0,0
Imgdirty_646_1_jpg.rf.ed2e59f68ded9a5194da31f16be3142a.jpg,1,0,1,0,0,0
IMG_20241003_085935_170_jpg.rf.9a0be5ec287365a6b9d38762e533f4c4.jpg,0,1,0,0,0,0
IMG_20241003_085853_049_jpg.rf.50b4447b9f943b78f5eab861d4537e71.jpg,0,1,0,0,0,0
Physical_Damge_346_jpg.rf.38b78e1bc3fa6e0a949488cd6e1ab6d7.jpg,0,0,0,0,1,0
Imgdirty_1040_1_jpg.rf.2a3a285b4cae5294b96f78f13225f6af.jpg,0,0,1,0,0,0
Imgdirty_633_1_jpg.rf.20e117740231ea781206558ad4570b34.jpg,1,0,0,0,0,0
Imgclean_1026_0_jpg.rf.ccc555d67b504eabbea1aecad4b81ff7.jpg,0,1,0,0,0,0
Imgclean_1024_0_jpg.rf.d9ae12500a302fa04ac6a5bdcc7fe8b3.jpg,0,1,0,0,0,0
Physical_Damge_341_jpg.rf.038cb22c4151360f655aad1a0c64f72e.jpg,0,0,0,0,1,0
IMG_20241003_085911_455_jpg.rf.d5c22ef6f5304ca0b8ca832096ad6cd3.jpg,0,1,0,0,0,0
IMG_20241003_085944_188_jpg.rf.f8e4c4ead6d0ff27b6bdd5246c90c69f.jpg,0,1,0,0,0,0
Imgdirty_1055_1_jpg.rf.075db942f59164003208569fb74ce608.jpg,0,0,1,0,0,0
Screenshot-2023-04-01-181844_png.rf.d91971ab6c0aa2b7a40bcf46f09341d6.jpg,1,0,0,0,0,0
Screenshot-2023-04-01-181616_png.rf.130b2424480712f996f1565db30afc75.jpg,1,0,0,0,1,0
Electrical-66-_JPG.rf.e2bc0b377f5c1ce13a853d2f5d06be51.jpg,0,0,0,1,0,0
Physical_Damge_408_jpg.rf.d13785ddbd2a1962f4576d94fbe46ddc.jpg,0,0,0,0,0,1
Dusty_23_jpg.rf.33eb5b0ce762e0aa26baa8f586978931.jpg,0,0,1,0,0,0
IMG_20241003_085958_331_jpg.rf.355f472f1dee20242e834c1f81848374.jpg,0,1,0,0,0,0
Physical_Damge_435_jpg.rf.019a4c461b82508f0ae0b1436c800344.jpg,0,0,0,0,1,0
Physical_Damge_339_jpg.rf.12d47ce2546f5268dbb01e86f0fc66a2.jpg,0,0,0,0,1,0
Imgdirty_439_1_jpg.rf.0df436addb2a9a11c3a48ddee59c9218.jpg,0,0,1,0,0,0
Physical_Damge_442_jpg.rf.c371b5be85b4d79029dc7d199cc96548.jpg,0,0,0,0,1,0
IMG_20241003_085814_876_jpg.rf.068682787faf1633f6612dfa11b9b5ac.jpg,0,1,0,0,0,0
Imgdirty_644_1_jpg.rf.ece13290920a0b6e72dcf2c6a8c76058.jpg,0,0,1,0,0,0
Physical_Damge_482_jpg.rf.706ab73f6ebfa1a7a42b8d384de591e5.jpg,0,0,0,1,1,0
Physical_Damge_452_jpg.rf.0ac420c43c773cff6cea2f0b8ce5a141.jpg,0,0,0,0,1,0
Electrical-9-_jpg.rf.e18a2ba91f07718d4b15bff96e4b7d3f.jpg,0,0,0,1,0,0
Imgclean_1050_0_jpg.rf.318d1ef3d4338f2fc26e3c01781ecfb7.jpg,0,1,0,0,0,0
Imgclean_1045_0_jpg.rf.4c705663ecc271f02ef588afabf268d0.jpg,0,1,0,0,0,0
Imgdirty_675_1_jpg.rf.426d9decbc1e4ac6a8ef8f1c7acf70fa.jpg,0,0,1,0,0,0
Dust-44-_jpg.rf.d29109d846f161c56653623dd8444128.jpg,0,0,1,0,0,0
IMG_20241003_085933_110_jpg.rf.3a47c04754af53bfa1dc3ea823b09486.jpg,0,1,0,0,0,0
Imgdirty_1064_1_jpg.rf.43e2a345e80ad94de3d30053e94977c9.jpg,0,0,1,0,0,0
Dusty_24_jpg.rf.e46670dda05e8638cb657bdafac35b56.jpg,0,0,1,0,0,0
Physical_Damge_460_jpg.rf.41c565e6622a3585c2e214ed57f98da4.jpg,0,0,0,0,1,0
Physical_Damge_447_jpg.rf.5bf65aaa1293462ccfc7c80081c34241.jpg,0,0,0,0,1,0
Dusty_31_jpg.rf.d2e692dba2bae13f75bbbf4dccc11615.jpg,1,0,0,0,0,0
Imgdirty_670_1_jpg.rf.7cb6cbcdcf7395f43c99569d9af00147.jpg,1,0,0,0,0,0
IMG_20241003_085812_783_jpg.rf.03a2116aaabdff82149445494331906c.jpg,0,1,0,0,0,0
Physical_Damge_428_jpg.rf.68f2a370b8c9f5171c174faa96e519fd.jpg,1,0,0,0,1,0
Dusty_25_jpg.rf.263b0c50ebb7c9587464f2e300f57058.jpg,0,0,1,0,0,0
Dusty_19_jpg.rf.abd4513b8fa6e6f0d7aac9d4212b3ad1.jpg,0,0,1,0,0,0
Dust-82-_jpg.rf.c99602169b1279b0f22f1ce1b39bb053.jpg,0,0,1,0,0,0
Imgclean_34_0_jpg.rf.90ffd20b70340443d67989f5d7406944.jpg,0,1,0,0,0,0
Physical_Damge_415_jpg.rf.4c619cc39e8c3b1bacaf2b0a13a08df0.jpg,0,0,0,0,1,0
Physical_Damge_476_jpg.rf.e0f99755e8fcb0449cd43ce5309947e4.jpg,0,0,0,1,1,0
Physical_Damge_35_jpg.rf.7af47d6646995d29469bd5b3b3135bd4.jpg,0,0,0,0,1,0
Imgdirty_1059_1_jpg.rf.97199a030cc091f159c1b1081c11b1a8.jpg,0,0,1,0,0,0
Physical_Damge_461_jpg.rf.5890386f0e4cadc2b2cc702fa2c5f75d.jpg,0,0,0,0,1,0
Dusty_31_jpg.rf.bde6437d2fc3467e703ae97c12162df4.jpg,1,0,0,0,0,0
Physical_Damge_439_jpg.rf.9ac638d7c59e1108247ba731c15285a1.jpg,0,0,0,0,1,0
IMG_20241003_085909_041_jpg.rf.a9acad3a48e2c2b8b41f302b4fdeffc6.jpg,0,1,0,0,0,0
Electrical_Damge_104_jpg.rf.6238921275ff2e88cafd16b616b0881b.jpg,0,0,0,1,0,0
Imgdirty_1024_1_jpg.rf.04f343dd91034253a1171950ecc49ed5.jpg,0,0,1,0,0,0
Electrical_Damge_2_jpg.rf.4bbd0d04778d0d6e7952b7791f329b4b.jpg,0,0,0,1,0,0
Physical_Damge_110_jpg.rf.4e864c2dc3dbd4487aa705305923169b.jpg,0,0,0,0,1,0
Imgdirty_1047_1_jpg.rf.82c5627875c2b67d26c66ef83a3340f5.jpg,0,0,1,0,0,0
Imgdirty_668_1_jpg.rf.ec3f0a050ad8720c8524b2de718bf84a.jpg,1,0,0,0,0,0
IMG_20241003_090018_206_jpg.rf.947acc5fd8c36cb0c03ad00ddd81f11d.jpg,0,1,0,0,0,0
solar_Fri_Jun_30_11__39__41_2017_L_0-753945929051_I_0-501882352941_jpg.rf.26b75d61c555112312a38ff325c13d6e.jpg,0,0,1,0,0,0
Physical_Damge_378_jpg.rf.304164dd93fd59f0a8627ae75200cb31.jpg,0,0,0,0,1,0
Physical_Damge_423_jpg.rf.7f9bdbad058717431cd92cf669acbd43.jpg,0,0,1,0,1,0
Imgclean_1021_0_jpg.rf.c9dcdefd5ef1e36d4502bbca5b7e2456.jpg,0,1,0,0,0,0
Physical_Damge_380_jpg.rf.c5b5da8fb13b8306c81e9e117247ea91.jpg,0,0,0,0,1,0
Imgdirty_678_1_jpg.rf.3128764569eab3e49cee01299c5a21f2.jpg,1,0,0,0,0,0
Electrical_Damge_82_jpg.rf.03075755bb421eedf5c5a9fe8a689aa3.jpg,0,0,0,1,0,0
Physical_Damge_433_jpg.rf.c12662fada7eeacb871b80c2651eacde.jpg,0,0,0,0,1,0
Physical_Damge_37_jpg.rf.190fd21310d287e119458e2377166e04.jpg,0,0,0,0,1,0
Physical_Damge_438_jpg.rf.85b810d189375d005422753c8cf0f8f1.jpg,0,0,0,0,1,0
istockphoto-1226698631-612x612_jpg.rf.ce236196be8779069c8890801e89b2f4.jpg,1,0,1,0,0,0
IMG_20241003_085915_633_jpg.rf.8bb3535c0133977666cfcd8a5685a489.jpg,0,1,0,0,0,0
Imgclean_1057_0_jpg.rf.25dfe26a1ce0f531804cd29caea5bb28.jpg,0,1,0,0,0,0
Physical_Damge_126_jpg.rf.bb34707366174a504ae572dfe139eb9d.jpg,0,0,0,0,1,0
Electrical_Damge_63_jpg.rf.d9413b7e067b797a9a7d769350324374.jpg,0,0,0,1,0,0
Physical_Damge_430_jpg.rf.8753b90dd14560741686fd2b79f70baf.jpg,0,0,0,0,1,0
Imgdirty_664_1_jpg.rf.9be0e1b8797ebe12c61884e92bb5d5d9.jpg,0,0,1,0,0,0
solar_Wed_Jun_21_8__48__22_2017_L_0-291727469927_I_0-397725490196_jpg.rf.4228e4c4441af3f1ce4a5695b709dbdb.jpg,0,0,1,0,0,0
Imgdirty_680_1_jpg.rf.59a97492950def253df95256177a9091.jpg,1,0,0,0,0,0
Imgclean_1072_0_jpg.rf.61e378bfa09ed3ca1f0910dd48ee7717.jpg,0,1,0,0,0,0
Dusty_39_jpg.rf.3531b9df01b27d82c05f87f924947bba.jpg,0,0,1,0,0,0
Imgdirty_130_1_jpg.rf.305d786f7d54814a17458ea0847cb797.jpg,0,0,1,0,0,0
IMG_20241003_090017_746_jpg.rf.dcbb0ee9d0b71dbb0027f1bab1b25d88.jpg,0,1,0,0,0,0
images-3-_jpg.rf.52a9efd54ecf62d73f70465cdc5f356b.jpg,1,0,0,0,0,0
Physical_Damge_457_jpg.rf.2af7cec0cac8174fb30eb32ad03249e6.jpg,0,0,0,0,1,0
Imgdirty_1057_1_jpg.rf.9f6b3f4798ff46101553a0c91c4c540f.jpg,0,0,1,0,0,0
IMG_20241003_085850_838_jpg.rf.fbe3bbbb7803ae11c181cf337bd3182f.jpg,0,1,0,0,0,0
Imgdirty_1066_1_jpg.rf.b0906a00243a02d5259ed0ce5c85ae90.jpg,0,0,1,0,0,0
Physical_Damge_466_jpg.rf.d008e5ceac04c4bc14347617541a7fe3.jpg,0,0,0,0,1,0
Physical_Damge_459_jpg.rf.9d809369e11bc7fa828895bebbcfa054.jpg,0,0,0,0,1,0
Electrical_Damge_63_jpg.rf.3176ad6d6af2b2603e9f8806c302ec0f.jpg,0,0,0,1,0,0
Screenshot-2023-04-01-181928_png.rf.637d018fa1ef3091f87b086f6f115d8b.jpg,1,0,0,0,1,0
Electrical-47-_jpg.rf.dfec22be712b27cceadca3bea9e57fe8.jpg,0,0,0,1,0,0
IMG_20241003_090004_828_jpg.rf.2856cf7f442b77bcd88b8d7ada9a4103.jpg,0,1,0,0,0,0
Electrical-38-_jpg.rf.168aef258cb6c92d0e29572091f78325.jpg,0,0,0,1,0,0
Imgclean_1061_0_jpg.rf.29098a31621786762fa4155dd36d4f91.jpg,0,1,1,0,0,0
Imgdirty_1032_1_jpg.rf.dc6b18a7abdc0ba13b66619a96f49832.jpg,0,0,1,0,0,0
Electrical_Damge_100_jpg.rf.a1f272608ff234301dd6d8644e562a31.jpg,0,0,0,1,0,0
Electrical-65-_JPG.rf.fcb3e9eba3f08a8ba30414dc130b5aff.jpg,0,0,0,1,0,0
Bird_drop_53_jpg.rf.01239c183e20719e20ab8c933b652ef6.jpg,1,0,0,0,0,0
Imgclean_1065_0_jpg.rf.3e2cf3e320219b7888791fcd26befb7d.jpg,0,1,1,0,0,0
Screenshot-2023-04-01-181910_png.rf.5e4989530423e4030224cb1e720f5494.jpg,1,0,0,0,1,0
Electrical_Damge_31_jpg.rf.6478c4df0d3b539f5ac4e87ac832b63d.jpg,0,0,0,1,0,0
Imgclean_1066_0_jpg.rf.ad69c69b2013312f8dc598a0420716e7.jpg,0,1,0,0,0,0
Electrical_Damge_50_jpg.rf.66ee0bfcdb004e5e09b4ea13dd830dca.jpg,0,0,0,1,0,0
Dusty_181_jpg.rf.d2f915457dec4d7a5410b5894478a8a5.jpg,0,0,1,0,0,0
IMG_20241003_085842_779_jpg.rf.68b545e4e6e0d6d78007f2a63be96933.jpg,0,1,0,0,0,0
Imgdirty_119_1_jpg.rf.4237e5adf2bf2c34ca114fea3490677c.jpg,0,0,1,0,0,0
Physical_Damge_403_jpg.rf.1f9fbe99170dd9dbb1cfea632e7e3d4c.jpg,0,0,0,0,1,0
Dusty_55_jpg.rf.d3bf9b7b09f51c6c3023b86d7069eea9.jpg,0,0,1,0,0,0
Dusty_96_jpg.rf.1797f255af785eba852af9c9b65bad36.jpg,0,0,1,0,0,0
Imgclean_1054_0_jpg.rf.040966c147bb6ce8064fe9a1054b5d46.jpg,0,1,0,0,0,0
Physical_Damge_202_jpg.rf.60aef51ee0bf681200a79d452f26ce3d.jpg,0,0,0,0,1,0
Electrical_Damge_31_jpg.rf.752633376aa020023aa3e2bb01a6aa31.jpg,0,0,0,1,0,0
Imgdirty_127_1_jpg.rf.69d11bc7b852574dd79652e2255dca39.jpg,1,0,1,0,0,0
Electrical_Damge_34_jpg.rf.2dc841d1459adc9d4d3fdb7624c1de5e.jpg,0,0,0,1,0,0
Electrical_Damge_101_jpg.rf.a181a05b06267c17b29add32cc2cf6a8.jpg,0,0,0,1,0,0
IMG_20241003_085859_393_jpg.rf.7539ee87c07d75ef39a249cc406a7856.jpg,0,1,0,0,0,0
Physical_Damge_233_jpg.rf.119f5e4a94e428fe421b3cd05d64a2d2.jpg,0,0,1,0,1,0
Dusty_70_jpg.rf.828b395234d2e2e281b1b76e129fef34.jpg,0,0,1,0,0,0
Physical_Damge_20_jpg.rf.9f9c2926a89c0edf2ff8336a0fb86427.jpg,0,0,1,0,1,0
IMG_20241003_090217_237_jpg.rf.c9c6c7fbd738b205af391c992b09797d.jpg,0,1,0,0,0,0
IMG_20241003_090038_855_jpg.rf.58688935a0ff2c44a1986b964e1cf92c.jpg,0,1,0,0,0,0
IMG_20241003_085840_721_jpg.rf.39a1e9bf4db60b756c7277b211ef89ca.jpg,0,1,0,0,0,0
Imgdirty_666_1_jpg.rf.b738a47a7d2df5bb4600bfd68b03d726.jpg,1,0,0,0,0,0
Imgclean_1084_0_jpg.rf.cea86cae8d962df08530aef4fe459b0f.jpg,0,1,0,0,0,0
Physical_Damge_221_jpg.rf.16a14c0a57672642bfe6ec0dd713676d.jpg,0,0,0,0,1,0
Electrical_Damge_109_jpg.rf.32a4e1fb56847523861de79426ed69c8.jpg,0,0,0,1,0,0
IMG_20241003_090022_871_jpg.rf.490ca5481fec030af676f045473c39dc.jpg,0,1,0,0,0,0
Imgclean_1052_0_jpg.rf.f159af5cc8e4a6bad32107d2d316d646.jpg,0,1,1,0,0,0
IMG_20241003_085845_378_jpg.rf.7905b2fe06bb346051e23ad958c18363.jpg,0,1,0,0,0,0
IMG_20241003_085946_030_jpg.rf.51502bfaefb8395e839c97b5d692619d.jpg,0,1,0,0,0,0
Electrical_Damge_43_jpg.rf.484baf1a79362a4e997d8be5a8424d5f.jpg,0,0,0,1,0,0
IMG_20241003_085838_220_jpg.rf.ed2889eac3a5b4d587fc6cf98b4910db.jpg,0,1,0,0,0,0
Electrical_Damge_16_jpg.rf.b61bff483a88b707f351031e552ecad7.jpg,0,0,1,1,0,0
Electrical_Damge_43_jpg.rf.ecc622ac1c9290140c8fdeca90ae9be3.jpg,0,0,0,1,0,0
Electrical_Damge_123_jpg.rf.6983116d69eaeef6dbe7eb17d8d509d5.jpg,0,0,0,1,1,0
IMG_20241003_085904_548_jpg.rf.81e1bc073d7c88ee4c820e417af8af75.jpg,0,1,0,0,0,0
Imgdirty_655_1_jpg.rf.a5a9c78c8a8941134fce77b079399405.jpg,0,0,1,0,0,0
Physical_Damge_131_jpg.rf.f79fac8cb50060f99ea39ddcefd4c3cc.jpg,0,0,0,0,1,0
Dusty_41_jpg.rf.9889e83d01a5c0ac056831d114d722d3.jpg,0,0,1,0,0,0
Electrical_Damge_12_jpg.rf.edc685b91855726e12c284a00795994a.jpg,0,0,0,1,0,0
IMG_20241003_090035_122_jpg.rf.a892e6f3cde2a35432ab862979d4a0d4.jpg,0,1,0,0,0,0
Imgdirty_141_1_jpg.rf.9afe3a2846809dde470cec8b281d5ca6.jpg,0,0,1,0,0,0
Physical_Damge_138_jpg.rf.7cd5733eae72bc30c434b6bac6c0d3c9.jpg,0,0,0,0,1,0
Imgdirty_120_1_jpg.rf.ea62266e696f5303c3508e7af8ce413e.jpg,0,0,1,0,0,0
Electrical_Damge_119_jpg.rf.cad4195a16ca5f994f10b2b02f95a030.jpg,0,0,0,1,0,0
Physical_Damge_236_jpg.rf.bfcd2b5ceb428d3a4679a84d9f12bff6.jpg,0,0,0,0,1,0
Electrical_Damge_109_jpg.rf.ccee5b31f4492dabc0b0bef0d540ed9e.jpg,0,0,0,1,0,0
IMG_20241003_085857_150_jpg.rf.bcdb7642c0202cfa131f9b9c69e3cd6d.jpg,0,1,0,0,0,0
Imgclean_1055_0_jpg.rf.c4ab43e3b4eb2b500e895672dea2f597.jpg,0,1,0,0,0,0
Electrical_Damge_123_jpg.rf.aa82f897adf84995bfe8a645d678b0e3.jpg,0,0,0,1,1,0
Imgclean_1060_0_jpg.rf.749c650c13425bfc48a255a84554de72.jpg,0,1,0,0,0,0
Electrical_Damge_5_jpg.rf.185f1f900f29b2cba80d71cb6a2d868f.jpg,0,0,0,1,0,0
Electrical_Damge_10_jpg.rf.e78831d54482dca762dd735c0669aedc.jpg,0,0,0,1,0,0
Electrical_Damge_65_jpg.rf.25f12606006bc28a45dfcafc2bded331.jpg,0,0,0,1,0,0
Electrical_Damge_77_jpg.rf.c5b9784696259c1e80957ad4fe25a0b2.jpg,0,0,0,0,1,0
Physical_Damge_48_jpg.rf.4397d0ac3ea061343c83e38aa833edd8.jpg,0,0,0,0,1,0
Electrical_Damge_71_jpg.rf.0bba308ffadb02c52af45a44376d57d0.jpg,0,0,0,1,0,0
Electrical_Damge_85_jpg.rf.8764f948bab52317eae5a4d28afa44b1.jpg,0,0,0,1,1,0
Physical_Damge_100_jpg.rf.6892a7132c66dca36c220b5e353a741b.jpg,0,0,0,0,1,0
Electrical_Damge_12_jpg.rf.0c3a2ffc7211fadd52f209eb7f2e3ecf.jpg,0,0,0,1,0,0
Electrical_Damge_131_jpg.rf.c469188881e14f5040f10f28129e3b01.jpg,0,0,0,1,0,0
Imgdirty_14_1_jpg.rf.6e70d152f52f790eaa4972fd3af8afb2.jpg,0,0,1,0,0,0
Imgdirty_112_1_jpg.rf.35b996ba2346e8314eacdfac49af1866.jpg,0,0,1,0,0,0
IMG_20241003_090001_079_jpg.rf.783b5021bbd75f0c14bbaa9320d220a3.jpg,0,1,0,0,0,0
Electrical_Damge_94_jpg.rf.0d3525aa23d4b80c3e827fd0de9fc366.jpg,0,0,0,1,0,0
Imgclean_1059_0_jpg.rf.2246d1d511a8bd6b0657775964d678d7.jpg,0,1,0,0,0,0
Physical_Damge_146_jpg.rf.c1b0bb5dd40fa8e972ab73670578f73b.jpg,0,0,0,0,1,0
Imgdirty_10_1_jpg.rf.96837792f7ea447057c4ac8010451e7c.jpg,0,0,1,0,0,0
IMG_20241003_090144_289_jpg.rf.66cfd2d2d34661a4dc3a9dfa590479da.jpg,0,1,0,0,0,0
Electrical_Damge_13_jpg.rf.c6d8d675657da9e97507294434c82ef2.jpg,0,0,0,1,0,0
Electrical_Damge_67_jpg.rf.9646ff4f9be7fbd9e6eefca4673c773e.jpg,0,0,0,1,0,0
Physical_Damge_474_jpg.rf.93bc97ef0f20d4e28657f0d27eaba38f.jpg,0,0,0,0,1,0
IMG_20241003_090046_021_jpg.rf.715400aeb8e6806a5fa0e4a8e0695659.jpg,0,1,0,0,0,0
Physical_Damge_509_jpg.rf.b20a2c721c3eab05583ab2cbc3aeba07.jpg,0,0,0,0,1,0
Electrical_Damge_85_jpg.rf.b48d3f97e3ac0833e450dfa5f524ee76.jpg,0,0,0,1,1,0
Physical_Damge_470_jpg.rf.b2809f7eec39da517eb27c1f78474178.jpg,0,0,0,0,1,0
Imgdirty_137_1_jpg.rf.902e2524c3750171958ebe21a317faf3.jpg,0,0,1,0,0,0
Physical_Damge_115_jpg.rf.7a50416e24ced737aadb03a2dce151f6.jpg,0,0,0,0,1,0
solar_Fri_Jun_16_14__11__16_2017_L_0-602958164865_I_0-190101960784_jpg.rf.46393c64c1dec2ce69f865cfdd965ff4.jpg,0,0,1,0,0,0
Physical_Damge_143_jpg.rf.c8b6611facef781886a7921c7d2250a1.jpg,0,0,0,0,1,0
IMG_20241003_090057_556_jpg.rf.36d8c0f023a67fe3beefcadb425ba54d.jpg,0,1,0,0,0,0
Electrical_Damge_13_jpg.rf.ed888fee6ad6a8b3d38db65528acb4da.jpg,0,0,0,1,0,0
Electrical_Damge_84_jpg.rf.67604beaff7921e2fa3867fa4d5ff758.jpg,0,0,0,1,0,0
Electrical-99-_jpg.rf.e039764e6df6c4d0ac1c02e916dc9513.jpg,0,0,0,1,0,0
IMG_20241003_090041_681_jpg.rf.e26effc6e0b779b55bc7d8538397bbad.jpg,0,1,0,0,0,0
Imgdirty_683_1_jpg.rf.613f7a7fb6c6b9a9a1733cc13ab8dc20.jpg,0,0,1,0,0,0
Bird_drop_63_jpg.rf.3545d623385748c50bdbde5f1ed635b2.jpg,1,0,0,0,0,0
IMG_20241003_090235_836_jpg.rf.113162038a8df0f4f0f1b2cd4420369e.jpg,0,1,0,0,0,0
Electrical_Damge_31_jpg.rf.937487b97d6ec55eb899434e6036edcd.jpg,0,0,0,1,0,0
Electrical-10-_jpg.rf.3862bc73ab3c4ed678d7bc7e44fa9306.jpg,0,0,0,1,0,0
Imgclean_1079_0_jpg.rf.4df7310ac00b394f2b98b957824193d5.jpg,0,1,0,0,0,0
Electrical_Damge_88_jpg.rf.c113326d52922a7bb1980ffbf7c519da.jpg,0,0,0,1,0,0
Electrical_Damge_90_jpg.rf.35be3efa6537ca832ce0ccdfc7b5360e.jpg,0,0,0,1,0,0
IMG_20241003_090138_418_jpg.rf.ffb55702b89d752e0940a193248779c5.jpg,0,1,0,0,0,0
Imgclean_273_0_jpg.rf.68e7c8759c3a6c84c5eec8b256b083fa.jpg,0,1,0,0,0,0
Imgdirty_697_1_jpg.rf.02d971e42f3894711af946942d2ab7ef.jpg,1,0,0,0,0,0
01031_Image_2-1200x803-2-_jpg.rf.9119d66a41caa0f4e931ef3e2450bd04.jpg,0,0,1,0,0,0
solar_Thu_Jun_15_16__54__16_2017_L_0-397775167553_I_0-11351372549_jpg.rf.3c420b3bcc31e39098d91373c2494912.jpg,0,0,1,0,0,0
Physical_Damge_492_jpg.rf.df154681e1dd4527dfc6ef868dfb90b7.jpg,0,0,0,0,1,0
Physical_Damge_473_jpg.rf.3f5d071865787741a8c7273c1fdcd057.jpg,0,0,0,0,1,0
IMG_20241003_090048_261_jpg.rf.efe9ce6d5112fe718374102849f89a15.jpg,0,1,0,0,0,0
solar_Wed_Jun_21_8__16__57_2017_L_0-325288903328_I_0-168996078431_jpg.rf.7d3526a6bc46dba5407419b008a9b869.jpg,0,0,1,0,0,0
Physical_Damge_518_jpg.rf.8d14f473d84128a4d76a7686dfa5cd0b.jpg,0,0,0,0,1,0
Physical_Damge_51_jpg.rf.f6f84d53fd336c6d2bdff0779e88bf43.jpg,0,0,0,0,1,0
Imgdirty_703_1_jpg.rf.5426743eae359852a4b23ccea817df48.jpg,0,0,1,0,0,0
Physical_Damge_529_jpg.rf.1119883072e67ea93986fa8a07d007e9.jpg,0,0,0,0,1,0
Physical_Damge_161_jpg.rf.db7910c6632160a9b51b74f444fe9f39.jpg,0,0,0,0,1,0
solar_Wed_Jun_21_8__48__27_2017_L_0-291727469927_I_0-397725490196_jpg.rf.6f59385929545420691a667718c9a0e3.jpg,0,0,1,0,0,0
Imgdirty_123_1_jpg.rf.0410ce0094a899c6b4d743e8d506194f.jpg,0,0,1,0,0,0
Imgdirty_693_1_jpg.rf.8b61f83bdc0becd0e2fdce6d85fcf583.jpg,0,0,1,0,0,0
Electrical_Damge_80_jpg.rf.190b6a1206591ae44093b05955df20fb.jpg,0,0,0,1,0,0
Physical_Damge_46_jpg.rf.11f74d7723b60b588c953725b9c152b6.jpg,0,0,0,0,1,0
IMG_20241003_090103_937_jpg.rf.deecda13d277ef175d0e333e92a1a57b.jpg,0,1,0,0,0,0
Physical_Damge_533_jpg.rf.621e33b724c6ce1ec5ea14f3ba707aae.jpg,0,0,0,0,1,0
Bird-193-_jpg.rf.7e8df124bebb8d72c9d5d1622387390e.jpg,0,0,0,0,0,0
Imgclean_289_0_jpg.rf.f17276712527bc7dc27428c2eeec5310.jpg,0,1,0,0,0,0
Electrical_Damge_101_jpg.rf.56aa96614ceccef4a6763633a859a1fc.jpg,0,0,0,1,0,0
Physical_Damge_522_jpg.rf.2749bad083b8b580b88f9822f8cb790e.jpg,0,0,0,0,1,0
Dusty_93_jpg.rf.7bc57f91984f2beb963f36bbfbcb4843.jpg,0,0,1,0,0,0
Physical_Damge_187_jpg.rf.411cac2437cda1b0617e3a5c50e4f51a.jpg,0,0,0,0,1,0
solar_Fri_Jun_16_11__38__59_2017_L_0-555520282674_I_0-284121568627_jpg.rf.9ca40c48cd9a53b5416d557afc939389.jpg,0,0,1,0,0,0
Imgclean_1080_0_jpg.rf.ee09993fd5c2b63a7ba03e8bfbec12f9.jpg,0,1,0,0,0,0
Physical_Damge_159_jpg.rf.4c396f95ae4e2d49ef3b15fae9814d20.jpg,0,0,0,0,1,0
Physical_Damge_520_jpg.rf.3fafe219d308058b8b828e9b40db860d.jpg,0,0,0,0,1,0
