image,num_boxes,avg_conf,class_0_count,class_1_count,class_2_count,class_3_count,class_4_count,class_5_count,Bird-drop,Clean,Dusty,Electrical-damage,Physical-damage,Snow
Dusty_177_jpg.rf.4630193c7ada34ae293e69d6a3100655.jpg,2,0.7871824502944946,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_179_jpg.rf.a5624470cf087d5feb89bc73fe209d5c.jpg,3,0.5649475455284119,0,0,3,0,0,0,0,0,1,0,0,0
Dusty_17_jpg.rf.9534d67065a9f6087026903ed9661eea.jpg,22,0.8028712272644043,0,0,22,0,0,0,0,0,1,0,0,0
Dusty_180_jpg.rf.7e6a0fcc8c333160083be702822d6b20.jpg,3,0.5802157521247864,0,0,3,0,0,0,0,0,1,0,0,0
Dusty_181_jpg.rf.d2f915457dec4d7a5410b5894478a8a5.jpg,8,0.4813442528247833,1,0,7,0,0,0,0,0,1,0,0,0
Dusty_186_jpg.rf.e8f4307cb32e04a8ce449b9b169bbd35.jpg,2,0.8380002379417419,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_187_jpg.rf.c7f8ab71ad815b294c3a0af6086d2d74.jpg,2,0.8298173546791077,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_189_jpg.rf.d5084977fbbec8bf5548bb72ce21874d.jpg,2,0.7124760150909424,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_189_jpg.rf.dfca79c5dec67044dd5e31d526a81d40.jpg,2,0.8705965280532837,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_19_jpg.rf.abd4513b8fa6e6f0d7aac9d4212b3ad1.jpg,6,0.5928326845169067,0,0,6,0,0,0,0,0,1,0,0,0
Dusty_1_jpg.rf.80e935d06af01b3b1a77f58373abfc61.jpg,17,0.6747651696205139,0,0,17,0,0,0,0,0,1,0,0,0
Dusty_20_jpg.rf.0cc1533e8c1837290475b9d6ac91fcc7.jpg,33,0.6497854590415955,0,0,33,0,0,0,0,0,1,0,0,0
Dusty_23_jpg.rf.33eb5b0ce762e0aa26baa8f586978931.jpg,6,0.6034854054450989,0,0,6,0,0,0,0,0,1,0,0,0
Dusty_24_jpg.rf.cbd1ce0882b60277d1ebc18db940ad91.jpg,7,0.6105842590332031,0,0,7,0,0,0,0,0,1,0,0,0
Dusty_24_jpg.rf.e46670dda05e8638cb657bdafac35b56.jpg,4,0.7851961851119995,0,0,4,0,0,0,0,0,1,0,0,0
Dusty_25_jpg.rf.263b0c50ebb7c9587464f2e300f57058.jpg,2,0.9420449733734131,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_25_jpg.rf.71a5bc8f2938dc0270ebbfce3c23af6a.jpg,6,0.5655405521392822,0,0,6,0,0,0,0,0,1,0,0,0
Dusty_26_jpg.rf.044f265553b7c1cce6e33391eb9af509.jpg,5,0.4813566207885742,0,0,5,0,0,0,0,0,1,0,0,0
Dusty_28_jpg.rf.68a8bcf081c23e19fe78a93981e72e44.jpg,6,0.5195149183273315,0,0,6,0,0,0,0,0,1,0,0,0
Dusty_31_jpg.rf.435c6a652981685400598227a3961c14.jpg,1,0.976558268070221,1,0,0,0,0,0,1,0,0,0,0,0
Dusty_31_jpg.rf.aa8e5961937619249fe09b717dfcb43c.jpg,1,0.976558268070221,1,0,0,0,0,0,1,0,0,0,0,0
Dusty_31_jpg.rf.bde6437d2fc3467e703ae97c12162df4.jpg,2,0.9814515113830566,2,0,0,0,0,0,1,0,0,0,0,0
Dusty_31_jpg.rf.d2e692dba2bae13f75bbbf4dccc11615.jpg,2,0.9814515113830566,2,0,0,0,0,0,1,0,0,0,0,0
Dusty_33_jpg.rf.611ea9653b57bce1b97336ccfba7ba9e.jpg,1,0.8066288828849792,0,0,1,0,0,0,0,0,1,0,0,0
Dusty_34_jpg.rf.d3c9bc03356ad655400486b7100081e0.jpg,1,0.8124241232872009,0,0,1,0,0,0,0,0,1,0,0,0
Dusty_35_jpg.rf.7a143aca85ccba32ead1b0dd36780df0.jpg,1,0.925142228603363,0,0,1,0,0,0,0,0,1,0,0,0
Dusty_38_jpg.rf.3ccf5cd1adb778f9ef746ff922d3e852.jpg,1,0.2667686939239502,1,0,0,0,0,0,1,0,0,0,0,0
Dusty_38_jpg.rf.f69881a2c0be2c8c2766787096f64da6.jpg,1,0.2667686939239502,1,0,0,0,0,0,1,0,0,0,0,0
Dusty_39_jpg.rf.3531b9df01b27d82c05f87f924947bba.jpg,9,0.49657997488975525,0,0,9,0,0,0,0,0,1,0,0,0
Dusty_40_jpg.rf.fd0f7a62b2515ea5ee7b404610805740.jpg,9,0.4980408847332001,0,0,9,0,0,0,0,0,1,0,0,0
Dusty_41_jpg.rf.9889e83d01a5c0ac056831d114d722d3.jpg,4,0.5871530771255493,0,0,4,0,0,0,0,0,1,0,0,0
Dusty_44_jpg.rf.dd9092fa09061c4b146514fc34049931.jpg,10,0.6224431395530701,0,0,10,0,0,0,0,0,1,0,0,0
Dusty_46_jpg.rf.417e99cb798967c84d1a65ab5cf7d862.jpg,2,0.839547872543335,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_48_jpg.rf.06ace114f65b0d580f30c41b8e4d77f5.jpg,11,0.6688590049743652,0,0,11,0,0,0,0,0,1,0,0,0
Dusty_4_jpg.rf.c36eae9431fa687dc83eaa9a4eeff801.jpg,7,0.6447751522064209,0,0,7,0,0,0,0,0,1,0,0,0
Dusty_50_jpg.rf.b70a49a77890f6bf8b3500e251cb3613.jpg,3,0.6667798757553101,0,0,3,0,0,0,0,0,1,0,0,0
Dusty_51_jpg.rf.6365d04770d24a4359757b6bb53c5357.jpg,33,0.447700560092926,0,0,33,0,0,0,0,0,1,0,0,0
Dusty_52_jpg.rf.9737abdea8b5e84a744a8efdf7a8505e.jpg,33,0.44791480898857117,0,0,33,0,0,0,0,0,1,0,0,0
Dusty_54_jpg.rf.dc1f66ccd954d81169ad1c1730fd9bdd.jpg,1,0.8773972392082214,0,0,1,0,0,0,0,0,1,0,0,0
Dusty_55_jpg.rf.d3bf9b7b09f51c6c3023b86d7069eea9.jpg,1,0.965448260307312,0,0,1,0,0,0,0,0,1,0,0,0
Dusty_5_jpg.rf.6847446bb4961a2308c3a32090a6aa32.jpg,5,0.6357080340385437,0,0,5,0,0,0,0,0,1,0,0,0
Dusty_5_jpg.rf.989bcf6611749ada15b789d7288dad36.jpg,5,0.6348558664321899,0,0,5,0,0,0,0,0,1,0,0,0
Dusty_62_jpg.rf.0e0a6e0dea61c8476a6138799fd4fcbc.jpg,20,0.39822790026664734,13,0,7,0,0,0,1,0,1,0,0,0
Dusty_62_jpg.rf.20d2a077419826e49a89ec9c477fff58.jpg,21,0.46247556805610657,16,0,5,0,0,0,1,0,1,0,0,0
Dusty_62_jpg.rf.454a0cda40e60acf29738620bfd2f179.jpg,21,0.46247556805610657,16,0,5,0,0,0,1,0,1,0,0,0
Dusty_62_jpg.rf.47736cdf0801a155cf890ede42eabd62.jpg,21,0.4474199414253235,17,0,4,0,0,0,1,0,1,0,0,0
Dusty_62_jpg.rf.fed87c0bc094152fbce553ad177e778b.jpg,21,0.4474199414253235,17,0,4,0,0,0,1,0,1,0,0,0
Dusty_64_jpg.rf.458432ec6448de1f9f11cdf226f71c67.jpg,1,0.27867430448532104,0,1,0,0,0,0,1,0,0,0,0,0
Dusty_65_jpg.rf.47143de763b62452512431fb8431bdf2.jpg,7,0.6707969903945923,0,0,7,0,0,0,0,0,1,0,0,0
Dusty_70_jpg.rf.828b395234d2e2e281b1b76e129fef34.jpg,2,0.5874825716018677,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_71_jpg.rf.0d4e366fdca8c217e99080046e2b9129.jpg,1,0.9426845908164978,0,0,1,0,0,0,0,0,1,0,0,0
Dusty_7_jpg.rf.ae018adb27d57babd3583e1e3fde1703.jpg,2,0.550530195236206,1,0,1,0,0,0,0,0,1,0,0,0
Dusty_84_jpg.rf.182f55ddbd815ebe82106360ad01a057.jpg,8,0.5256788730621338,0,0,8,0,0,0,0,0,1,0,0,0
Dusty_87_jpg.rf.f118f269ca71dc3a2b306c503f573554.jpg,2,0.8498212099075317,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_88_jpg.rf.537662d9c89a4110898860e879dbda43.jpg,2,0.8377295732498169,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_90_jpg.rf.5e19fd6224e224f9f905a18324b2b25a.jpg,4,0.7031213045120239,0,0,2,0,2,0,0,0,1,0,1,0
Dusty_90_jpg.rf.d0283b52a558c3c44967d062ef8ac022.jpg,4,0.6127710938453674,0,0,3,0,1,0,0,0,1,0,1,0
Dusty_93_jpg.rf.7bc57f91984f2beb963f36bbfbcb4843.jpg,13,0.7760111093521118,0,0,13,0,0,0,0,0,1,0,0,0
Dusty_96_jpg.rf.1797f255af785eba852af9c9b65bad36.jpg,2,0.3233442008495331,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_98_jpg.rf.aa5394d026afcf36d0953bb2a2ab1a26.jpg,7,0.6764057874679565,0,0,7,0,0,0,0,0,1,0,0,0
Dusty_99_jpg.rf.7e43cae0d60fe07018546d8a126b151d.jpg,2,0.5878322124481201,0,0,2,0,0,0,0,0,1,0,0,0
Dusty_9_jpg.rf.dda01b6e1848bfe668c9ef2b29a93480.jpg,5,0.5899940133094788,0,0,5,0,0,0,0,0,1,0,0,0
Electrical-1-_jpg.rf.51b60c9773e1506525827bdf44bf86f4.jpg,2,0.3760768175125122,0,0,0,1,1,0,0,0,0,1,0,0
Electrical-1-_png.rf.95719cd2a9609469bc5335ed6e77e1aa.jpg,3,0.49501150846481323,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-10-_jpg.rf.3862bc73ab3c4ed678d7bc7e44fa9306.jpg,1,0.8794956207275391,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-11-_jpg.rf.8bfd6bf9a3411dd07cf809a7fd92b275.jpg,1,0.669414222240448,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-12-_jpg.rf.e1e07aa197a4092b4021591ad8c63939.jpg,1,0.7870435118675232,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-13-_jpg.rf.8ac3f0b685291ae19472de1f15ef5deb.jpg,2,0.5204793810844421,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-14-_jpg.rf.17a6fcd858cb6d4a8b3198d5b69b1718.jpg,3,0.8589695692062378,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-15-_jpg.rf.86fc05d23d7c7881445fb206b7896ad6.jpg,1,0.6222620606422424,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-16-_jpg.rf.5ad6550253e4eff226ceac81e42c9bf8.jpg,3,0.4949184060096741,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-17-_jpg.rf.0cadb31aa74b98a5b12f9eb79d2057d0.jpg,1,0.869732141494751,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-18-_jpg.rf.3a42d5d35e6589f960d15ec595a187b2.jpg,1,0.9156679511070251,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-19-_jpg.rf.c6675cdf9543896c47a59fcba2bfa710.jpg,3,0.5095828771591187,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-2-_png.rf.8e3517be97eb8d779acfe9989360a1c4.jpg,5,0.474779337644577,0,0,0,5,0,0,0,0,0,1,0,0
Electrical-20-_jpg.rf.dc19ccd31a9ddaa4cda33f0aeb5c5f2d.jpg,3,0.595217227935791,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-21-_jpg.rf.bb5c783828f7470d3ce9e50f65309147.jpg,2,0.41676071286201477,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-22-_jpg.rf.40ad28d2feca601a02b765c03ee0819b.jpg,2,0.6677409410476685,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-23-_jpg.rf.bbad24b24e3759f4e663f333ddddf0c8.jpg,3,0.4504581689834595,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-24-_jpg.rf.fbe2f465da6f6ba5a3346f80cf5e7853.jpg,3,0.5656761527061462,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-25-_jpg.rf.98dba9d6b2b385bcb35c9d03f38c3123.jpg,1,0.5725220441818237,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-26-_jpg.rf.a40cf92d3436534b01d0794356374075.jpg,6,0.5433242321014404,0,0,0,6,0,0,0,0,0,1,0,0
Electrical-28-_jpg.rf.4d45e1236439cb7e3d8b57577f378367.jpg,3,0.3880893886089325,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-3-_JPG.rf.0bb49bbcfcdb09c59a1b6d682386d088.jpg,3,0.7043850421905518,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-32-_jpg.rf.761e72486eddec33482b742be023e6b2.jpg,3,0.38563260436058044,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-33-_jpg.rf.875e6dced9f1b791ddc0439a8ddc446d.jpg,2,0.933318555355072,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-34-_jpg.rf.0380ba588a6c5163cc47f1b0281e1a00.jpg,1,0.4984338581562042,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-35-_jpg.rf.09a8b964b514972d7d7191847e5827c6.jpg,2,0.5122131109237671,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-36-_jpg.rf.10918b3e61f1d5de21dfcd763353ae9c.jpg,1,0.8765349984169006,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-37-_jpg.rf.221061f2990ad7c97d706ba4ce50b721.jpg,2,0.6350389719009399,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-38-_jpg.rf.168aef258cb6c92d0e29572091f78325.jpg,5,0.5533180236816406,0,0,0,5,0,0,0,0,0,1,0,0
Electrical-39-_jpg.rf.0af9f4f234a9d352f0a36346a766e760.jpg,1,0.8283753991127014,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-4-_png.rf.0f21499e2762f43f3fc97f4a2d8739c6.jpg,2,0.7125129699707031,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-40-_jpg.rf.ec1483907bc8ec27700ecfb604b5a136.jpg,2,0.7823588252067566,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-41-_jpg.rf.fddd7a6a1069b3fb7f8437941539e826.jpg,3,0.8305901288986206,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-42-_jpg.rf.ef7e209af23105cddc0627a87f579639.jpg,1,0.8768724203109741,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-43-_jpg.rf.a27f9344b12f6c23d17e4e186242cad9.jpg,2,0.41777676343917847,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-46-_jpg.rf.1d7ff6b2fdd48a3fb70313fe4e17fa88.jpg,11,0.3795919120311737,0,0,0,7,4,0,0,0,0,1,0,0
Electrical-47-_jpg.rf.dfec22be712b27cceadca3bea9e57fe8.jpg,3,0.7279194593429565,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-49-_jpg.rf.bcd477a272fbdc0f665f477300190411.jpg,3,0.3371813893318176,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-53-_JPG.rf.aa7138ce3dc5b02d445e21e357ac2304.jpg,4,0.6222631335258484,0,0,0,4,0,0,0,0,0,1,0,0
Electrical-54-_jpg.rf.d2c7acf5fba566a21295b3965373934c.jpg,2,0.7778842449188232,0,0,1,1,0,0,0,0,0,1,0,0
Electrical-55-_jpg.rf.5ea2bcb7ed4273115bf6555671276a1c.jpg,2,0.5520473718643188,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-56-_jpg.rf.615b60e2f44b3156fb330e88884c3c92.jpg,2,0.5389708280563354,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-57-_JPG.rf.ac24e5f5a4762f691f055a8d532973d8.jpg,1,0.8809414505958557,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-58-_jpg.rf.ad4c4ea4f68c4349e80f19e65ac17f38.jpg,1,0.5077329874038696,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-60-_jpg.rf.0fad9c82c6b5b443df904fcefc8e4ce6.jpg,1,0.8205629587173462,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-61-_jpg.rf.2dfeea9fbf3743621c33c8e579e0244f.jpg,1,0.33950912952423096,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-64-_JPG.rf.fe92cba526092728c589fd43b11f70fc.jpg,5,0.41145554184913635,0,0,0,5,0,0,0,0,0,1,0,0
Electrical-65-_JPG.rf.fcb3e9eba3f08a8ba30414dc130b5aff.jpg,4,0.5939919948577881,0,0,0,3,1,0,0,0,0,1,0,0
Electrical-66-_JPG.rf.e2bc0b377f5c1ce13a853d2f5d06be51.jpg,1,0.652380645275116,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-67-_JPG.rf.9a1122c6d2b678ceb1583f9890cf5ba4.jpg,1,0.4625486731529236,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-68-_JPG.rf.f9d52927311f670822434382f8d7eb53.jpg,1,0.8400475978851318,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-70-_jpg.rf.c1733a0328fc4439e106f3fb8d5cea0d.jpg,3,0.4700741171836853,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-73-_JPG.rf.1d5a886325bd003261662946e9036c8d.jpg,2,0.6046644449234009,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-76-_jpg.rf.6bb0c01abd24cec6a0fb8baf7d7b717a.jpg,1,0.9221288561820984,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-78-_jpg.rf.9bcb7617ee3ba9c3e1f693174d01246c.jpg,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Electrical-8-_jpg.rf.7602349bbc02b6c01d4f59eb37f3eafc.jpg,1,0.6879240870475769,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-80-_jpg.rf.a63dd97274e6ad23151ae37bd0883dc2.jpg,1,0.7173858284950256,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-81-_jpg.rf.98bd8fc7923143ebd39330531b067c37.jpg,3,0.46701619029045105,0,0,0,3,0,0,0,0,0,1,0,0
Electrical-86-_JPG.rf.1703987ebcf231fdd6fed40779e6f9ad.jpg,4,0.5463569760322571,0,0,0,4,0,0,0,0,0,1,0,0
Electrical-9-_jpg.rf.e18a2ba91f07718d4b15bff96e4b7d3f.jpg,1,0.8599922060966492,0,0,0,1,0,0,0,0,0,1,0,0
Electrical-93-_jpg.rf.349affa8bbe04d430df43b5ab05833b5.jpg,2,0.48894596099853516,0,0,0,2,0,0,0,0,0,1,0,0
Electrical-94-_jpg.rf.5475dec20e7c881ae04d3ea29864dc9e.jpg,4,0.4006790816783905,0,0,0,3,1,0,0,0,0,1,0,0
Electrical-95-_jpg.rf.821eca45d0bd0bc4557a6a3e3c43fcd3.jpg,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Electrical-96-_jpg.rf.81d7f920308086a71db81576c6b8e0a6.jpg,6,0.4913557767868042,0,0,0,6,0,0,0,0,0,1,0,0
Electrical-99-_jpg.rf.e039764e6df6c4d0ac1c02e916dc9513.jpg,9,0.4711761474609375,0,0,0,9,0,0,0,0,0,1,0,0
Electrical_Damge_100_jpg.rf.a1f272608ff234301dd6d8644e562a31.jpg,1,0.6873056292533875,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_101_jpg.rf.56aa96614ceccef4a6763633a859a1fc.jpg,4,0.4390140175819397,0,0,0,4,0,0,0,0,0,1,0,0
Electrical_Damge_101_jpg.rf.74c95f6840d02323498719da79aee373.jpg,4,0.4530947804450989,0,0,0,4,0,0,0,0,0,1,0,0
Electrical_Damge_101_jpg.rf.a181a05b06267c17b29add32cc2cf6a8.jpg,4,0.4530947804450989,0,0,0,4,0,0,0,0,0,1,0,0
Electrical_Damge_101_jpg.rf.af0008896e640c53a635b865477d7f30.jpg,4,0.4530947804450989,0,0,0,4,0,0,0,0,0,1,0,0
Electrical_Damge_103_jpg.rf.98f05e586f2f282f06eaa5680cb1dfc8.jpg,2,0.7530702352523804,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_104_jpg.rf.46abbb289537e6f9d0f3a88d1cd776ed.jpg,2,0.7533086538314819,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_104_jpg.rf.6238921275ff2e88cafd16b616b0881b.jpg,2,0.7533086538314819,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_104_jpg.rf.8c8baa943aa24a67fd3516de5ad60635.jpg,2,0.7533086538314819,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_106_jpg.rf.4003c9d63a54308595dbd84902e38a43.jpg,1,0.9220412969589233,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_106_jpg.rf.b90f09f5333d85315136f7abc3b697d5.jpg,1,0.9220412969589233,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_107_jpg.rf.4286fc705b2509ef643b57c8bc9507df.jpg,1,0.968705415725708,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_107_jpg.rf.50c0b7c4ff1335a0ef9995bb480fdce8.jpg,1,0.968705415725708,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_109_jpg.rf.32a4e1fb56847523861de79426ed69c8.jpg,3,0.3854212164878845,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_109_jpg.rf.94cb5d73904869a57567d47866e4eb4a.jpg,3,0.38563260436058044,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_109_jpg.rf.ccee5b31f4492dabc0b0bef0d540ed9e.jpg,3,0.3854212164878845,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_10_jpg.rf.6209117fbd2fde7eff79c3e1b82d6212.jpg,2,0.6713903546333313,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_10_jpg.rf.e78831d54482dca762dd735c0669aedc.jpg,2,0.6713903546333313,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_10_jpg.rf.f7b466f1e6e9d6ceffcfb2e503c0ad20.jpg,2,0.6713903546333313,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_111_jpg.rf.5424189f49d717562afef1202bf7ce08.jpg,1,0.645080029964447,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_113_jpg.rf.38d56016bcabcad7d5726c65a006d82f.jpg,1,0.8605522513389587,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_113_jpg.rf.58007340e1a019e627450c50b7f2f16a.jpg,1,0.8605522513389587,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_118_jpg.rf.05f3f2cd658292aefedab2f27f1437e4.jpg,3,0.7279194593429565,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_118_jpg.rf.0d094ab1aa048e206e1553685a6d99a2.jpg,3,0.7284849882125854,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_119_jpg.rf.b263eea6033dbdc8da78dd59f0afa4ea.jpg,5,0.7897847890853882,0,0,0,5,0,0,0,0,0,1,0,0
Electrical_Damge_119_jpg.rf.c5b73532b7ca6c3b25f6982d0551a7f7.jpg,5,0.7897847890853882,0,0,0,5,0,0,0,0,0,1,0,0
Electrical_Damge_119_jpg.rf.cad4195a16ca5f994f10b2b02f95a030.jpg,5,0.7897847890853882,0,0,0,5,0,0,0,0,0,1,0,0
Electrical_Damge_121_jpg.rf.0287d368b684d7a6d7ab4f2d27320066.jpg,2,0.493224561214447,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_121_jpg.rf.2c6419a1b5724c8233b954af6e240283.jpg,2,0.493224561214447,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_122_jpg.rf.246f4bc8d331ab8fc8087009b686301e.jpg,2,0.48084503412246704,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_122_jpg.rf.3c604c349a025eeadec2ae5f07c4cb3b.jpg,2,0.48084503412246704,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_122_jpg.rf.5db27281e8d25a954b86be6b6c3e784c.jpg,2,0.48084503412246704,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_123_jpg.rf.6983116d69eaeef6dbe7eb17d8d509d5.jpg,4,0.40031182765960693,0,0,0,3,1,0,0,0,0,1,1,0
Electrical_Damge_123_jpg.rf.9ce15163e97fa9fac7675df141612154.jpg,4,0.40031182765960693,0,0,0,3,1,0,0,0,0,1,1,0
Electrical_Damge_123_jpg.rf.aa82f897adf84995bfe8a645d678b0e3.jpg,4,0.40031182765960693,0,0,0,3,1,0,0,0,0,1,1,0
Electrical_Damge_124_jpg.rf.13bac0da3a2eca411f813c40e60f219b.jpg,4,0.37154459953308105,0,0,0,3,1,0,0,0,0,1,0,0
Electrical_Damge_124_jpg.rf.702ad027f538896731b989bd0930d564.jpg,4,0.37154459953308105,0,0,0,3,1,0,0,0,0,1,0,0
Electrical_Damge_124_jpg.rf.84acf24e4acb4a423cef17caee26aac1.jpg,4,0.37154459953308105,0,0,0,3,1,0,0,0,0,1,0,0
Electrical_Damge_125_jpg.rf.b505f9d9e62e435ce6580a7d5b169dec.jpg,6,0.4913557767868042,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_126_jpg.rf.8d1370c38acbf48bbdf242579b240715.jpg,6,0.49171385169029236,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_127_jpg.rf.6f3fcd9807c174bbcf26c02a29c95a53.jpg,3,0.6796237230300903,0,0,0,1,2,0,0,0,0,1,1,0
Electrical_Damge_127_jpg.rf.c22c0d2edde794ae7bc859d6d89cc6db.jpg,3,0.6796237230300903,0,0,0,1,2,0,0,0,0,1,1,0
Electrical_Damge_129_jpg.rf.2a32fd8580556e2d7a3fa0b76723d88a.jpg,3,0.595217227935791,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_12_jpg.rf.0c3a2ffc7211fadd52f209eb7f2e3ecf.jpg,3,0.8589591979980469,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_12_jpg.rf.6ea2de7c5f2d7ed07b5b5ce2b2f13b39.jpg,3,0.8695361614227295,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_12_jpg.rf.7b25a5efaeb137ea28447c0aa1bb91d1.jpg,3,0.9116090536117554,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_12_jpg.rf.7bf3f2fc786a624b8a748c8564f1aa7e.jpg,3,0.8589591979980469,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_12_jpg.rf.cd3e762227f7d879384cc504668fddc4.jpg,3,0.9116090536117554,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_12_jpg.rf.edc685b91855726e12c284a00795994a.jpg,3,0.8589591979980469,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_130_jpg.rf.5a86003eb8a228e7030870c31cac0509.jpg,3,0.5878809690475464,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_130_jpg.rf.9c92504b18bf4130b4a21b6a9f702ef2.jpg,3,0.5878809690475464,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_131_jpg.rf.c469188881e14f5040f10f28129e3b01.jpg,9,0.4710442125797272,0,0,0,9,0,0,0,0,0,1,0,0
Electrical_Damge_13_jpg.rf.c6d8d675657da9e97507294434c82ef2.jpg,1,0.6259022355079651,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_13_jpg.rf.ed888fee6ad6a8b3d38db65528acb4da.jpg,1,0.6259022355079651,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_15_jpg.rf.c7a8b3396786831249ee4efa059358d5.jpg,4,0.43249374628067017,0,0,0,4,0,0,0,0,0,1,0,0
